School Year,District Code,School Code,District Name,School Name,Overall Accountability Score,Overall Accountability Rating,Lowest Grade in the School,Highest Grade in the School,School Type,School Enrollment,District Enrollment,Percent American Indian or Alaskan Native,Percent Asian,Percent Black or African American,Percent Hispanic/Latino,Percent Native Hawaiian or Other Pacific Islander,Percent White,Percent Two or More Races,Percent Students with Disabilities,Percent Economically Disadvantaged,Percent English Learners,Percent School Choice Program,Percent Open Enrollment,School Achievement Score,School ELA Achievement Score,School Mathematics Achievement Score,School Growth Score,School ELA Growth Score,School Mathematics Growth Score,School Target Group Outcomes Score,School Target Group Achievement Score,School Target Group Growth Score,School Target Group Chronic Absenteeism Score,School Target Group Graduation Score,School Target Group Attendance Score,School On-Track to Graduation Score,School Chronic Absenteeism Rate Score,School Graduation Rate Score,School Attendance Rate Score,School 3rd Grade ELA Achievement Score,School 8th Grade Mathematics Achievement Score,State ELA Achievement Score,State Mathematics Achievement Score,State ELA Growth Score,State Mathematics Growth Score,State Chronic Absenteeism Rate Score,State Graduation Rate Score,State Attendance Rate Score,State 3rd Grade ELA Achievement Score,State 8th Grade Mathematics Achievement Score,Test Participation ELA 2022 All Students,Test Participation Mathematics 2022 All Students,Subgroup with lowest ELA test participation rate 2022,Test Participation ELA 2022 lowest rate subgroup,Subgroup with lowest math test participation rate 2022,Test Participation Mathematics 2022 lowest rate subgroup,Score weighting Achievement Priority Area,Score weighting Growth Priority Area,Score weighting Target Group Outcomes Priority Area,Score weighting Ontrack Priority Area,School Percent Proficient ELA 2019,State Percent Proficient ELA 2019,School Percent Proficient Mathematics 2019,State Percent Proficient Mathematics 2019,School Percent Proficient ELA 2021,State Percent Proficient ELA 2021,School Percent Proficient Mathematics 2021,State Percent Proficient Mathematics 2021,School Percent Proficient ELA 2022,State Percent Proficient ELA 2022,School Percent Proficient Mathematics 2022,State Percent Proficient Mathematics 2022,Single-school district note,Open enrollment note,No Score Note,Grade Band for Comparison Schools,CESA,Locale description,City,Agency type,Charter school indicator,Chartering authority,Virtual school indicator,Report Card Type
2021-22,5607,250,Stevens Point Area Public,Plover-Whiting Elementary,60.5,Meets Expectations,KG,6,Elementary School,457,6986,0.004,0.066,0.013,0.133,0.002,0.74,0.042,0.164,0.396,0.092,NA,0.046,53,52,54,50.8,45.1,56.5,52.4,13.5,55.6,91.6,NA,94.6,86.1,90.7,NA,96.4,56.5,NA,59,66.1,66,66,88.7,NA,94.2,57,NA,0.989,0.992,SwD,0.961,Hispanic,0.971,0.219,0.281,0.25,0.25,0.383,0.404,0.383,0.468,0.305,0.371,0.319,0.424,0.284,0.386,0.314,0.451,NA,,,K-5,5,Town,Plover,Public school,No,NA,No,Public - All Students
2021-22,5607,290,Stevens Point Area Public,Point of Discovery School,64.1,Meets Expectations,6,11,Elementary/Secondary School,131,6986,0,0,0,0.023,0,0.908,0.069,0.092,0.496,0.008,NA,0.053,49.1,59.4,38.7,66,75.5,56.5,55.4,10.7,64.1,77.3,NA,95.4,79.3,87.2,NA,96.9,NA,28.4,59.9,53.6,66,66,83.3,NA,92.5,NA,52.5,0.912,0.904,Econ Disadv,0.871,Econ Disadv,0.855,0.153,0.347,0.25,0.25,0.429,0.408,0.325,0.382,0.398,0.389,0.129,0.335,0.36,0.375,0.245,0.34,NA,,,6-12,5,Rural,Stevens Point,Public school,Yes,NA,No,Public - All Students
2021-22,5607,260,Stevens Point Area Public,Roosevelt Elementary,70.1,Exceeds Expectations,KG,6,Elementary School,499,6986,0.004,0.086,0.022,0.132,0.002,0.707,0.046,0.142,0.471,0.118,NA,0.008,64.6,59.9,69.2,69.8,69.8,69.8,57.4,20,60.3,86.2,NA,94.4,86.8,91.3,NA,96.5,58.2,NA,59,66.1,66,66,88.7,NA,94.2,57,NA,0.997,0.993,Hispanic,0.971,Hispanic,0.971,0.169,0.331,0.25,0.25,0.451,0.404,0.561,0.468,0.329,0.371,0.44,0.424,0.383,0.386,0.466,0.451,NA,,,K-5,5,Town,Plover,Public school,No,NA,No,Public - All Students
2021-22,5607,270,Stevens Point Area Public,Stevens Point Area Senior High,57.3,Meets Few Expectations,10,12,High School,1490,6986,0.004,0.061,0.022,0.066,0.002,0.817,0.028,0.116,0.372,0.029,NA,0.023,57.5,61.2,53.7,50.8,48.9,52.7,39.9,14.9,47,73.2,92.8,NA,89.4,82.1,96.6,NA,NA,NA,59.8,53.6,66,66,81.1,91.2,NA,NA,NA,0.929,0.929,SwD,0.769,SwD,0.769,0.251,0.282,0.267,0.2,0.464,0.408,0.375,0.375,0.369,0.392,0.321,0.339,0.394,0.388,0.327,0.34,NA,,,9-12,5,Town,Stevens Point,Public school,No,NA,No,Public - All Students
2021-22,5607,280,Stevens Point Area Public,Washington Elementary,76.4,Exceeds Expectations,KG,6,Elementary School,416,6986,0,0.029,0.041,0.063,0.002,0.825,0.041,0.151,0.337,0.019,NA,0.034,63.4,65.5,61.2,82.2,90.7,73.6,72.6,22.2,73.6,94,NA,96.8,88.1,95.1,NA,97.9,54.5,NA,59,66.1,66,66,88.7,NA,94.2,57,NA,1,1,NA,NA,NA,NA,0.259,0.241,0.25,0.25,0.431,0.404,0.466,0.468,0.441,0.371,0.377,0.424,0.445,0.386,0.392,0.451,NA,,,K-5,5,Town,Stevens Point,Public school,No,NA,No,Public - All Students
2021-22,NA,766,Stevens Point Christian Academy,Stevens Point Christian Academy,NA,NR-DATA,KG,12,Elementary/Secondary School,44,NA,0,0,0,0,0,0.909,0.091,0,0.136,0,0.595,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.6,57.7,66,66,85.7,91.2,NA,57,52.5,0.077,0.077,White,0.08,White,0.08,NA,NA,NA,NA,NA,0.407,NA,0.41,0,0.384,0,0.364,0.5,0.379,1,0.375,NA,,Insufficient data to produce a score,K-12,5,NA,Stevens Point,Private school,No,NA,No,Private - Choice Students
2021-22,5614,20,Stockbridge,Stockbridge Elementary,61.7,Meets Expectations,K4,5,Elementary School,115,206,0,0,0,0.009,0,0.983,0.009,0.122,0.27,0,NA,0.191,52.3,51.6,52.9,54.6,54.6,54.6,NA,NA,NA,NA,NA,NA,87.3,95.2,NA,97.3,51.6,NA,59,66.1,66,66,88.7,NA,94.2,57,NA,1,1,NA,NA,NA,NA,0.455,0.295,NA,0.25,0.432,0.404,0.297,0.468,0.22,0.371,0.341,0.424,0.326,0.386,0.326,0.451,NA,,,K-5,7,Rural,Stockbridge,Public school,No,NA,No,Public - All Students
2021-22,5614,40,Stockbridge,Stockbridge High,68,Meets Expectations,9,12,High School,54,206,0,0,0,0.019,0,0.963,0.019,0.259,0.333,0,NA,0.222,56.8,64.2,49.3,66.9,64.1,69.8,NA,NA,NA,NA,NA,NA,93.4,90.9,NA,95.9,NA,NA,59.8,53.6,66,66,81.1,NA,91.7,NA,NA,0.957,0.957,White,0.955,White,0.955,0.418,0.382,NA,0.2,0.526,0.408,0.369,0.375,0.344,0.392,0.344,0.339,0.512,0.388,0.302,0.34,NA,,,9-12,7,Rural,Stockbridge,Public school,No,NA,No,Public - All Students
2021-22,5614,200,Stockbridge,Stockbridge Middle,76.6,Exceeds Expectations,6,8,Middle School,37,206,0,0,0,0,0,1,0,0.108,0.243,0,NA,0.108,64.3,70.3,58.2,89.8,98.3,81.2,NA,NA,NA,NA,NA,NA,86.1,95.1,NA,97.3,NA,45.7,60.1,53.6,66,66,86.2,NA,93.4,NA,52.5,0.974,0.974,All Students,NA,All Students,NA,0.482,0.268,NA,0.25,0.447,0.407,0.34,0.388,0.588,0.387,0.382,0.331,0.417,0.362,0.306,0.339,NA,,,6-8,7,Rural,Stockbridge,Public school,No,NA,No,Public - All Students
2021-22,3542,20,Stone Bank,Stone Bank Elementary,85,Significantly Exceeds Expectations,K4,8,Elementary School,308,308,0,0.013,0.013,0.003,0,0.964,0.006,0.084,0.13,0.006,NA,0.302,82.6,81.3,83.8,77.4,92.6,62.2,85.5,41,79.3,98.2,NA,96.8,91.3,95.9,NA,96.4,80.6,62.7,59.5,59.8,66,66,87.8,NA,94,57,52.5,0.99,0.99,All Students,NA,All Students,NA,0.397,0.103,0.25,0.25,0.568,0.405,0.674,0.428,0.547,0.379,0.561,0.377,0.606,0.374,0.616,0.393,This report serves for both school and district accountability purposes for this school.,,,K-8,1,Rural,Oconomowoc,Public school,No,NA,No,Public - All Students
2021-22,5621,160,Stoughton Area,Fox Prairie Elementary,81.6,Exceeds Expectations,KG,5,Elementary School,398,2773,0,0.028,0.023,0.083,0,0.834,0.033,0.101,0.324,0.073,NA,0.02,67.3,62,72.5,93.6,88.8,98.3,80.8,24.2,85.9,83.6,NA,94.2,86.7,91.3,NA,95,60.7,NA,59,66.1,66,66,88.7,NA,94.2,57,NA,0.985,0.985,White,0.988,White,0.988,0.267,0.233,0.25,0.25,0.354,0.404,0.467,0.468,0.392,0.371,0.404,0.424,0.464,0.386,0.594,0.451,NA,,,K-5,2,Suburb,Stoughton,Public school,No,NA,No,Public - All Students
2021-22,5621,60,Stoughton Area,Kegonsa Elementary,59.5,Meets Expectations,KG,5,Elementary School,298,2773,0.003,0.023,0.034,0.077,0,0.792,0.07,0.094,0.302,0.044,NA,0.047,58.5,54,62.9,52.7,45.1,60.3,39.5,12.5,49.8,75.9,NA,82.3,86.4,91,NA,94.7,60.6,NA,59,66.1,66,66,88.7,NA,94.2,57,NA,0.98,0.98,SwD,0.875,SwD,0.875,0.282,0.218,0.25,0.25,0.422,0.404,0.395,0.468,0.301,0.371,0.399,0.424,0.396,0.386,0.451,0.451,NA,,,K-5,2,Suburb,Stoughton,Public school,No,NA,No,Public - All Students
2021-22,5621,120,Stoughton Area,River Bluff Middle,59.2,Meets Expectations,6,8,Middle School,560,2773,0.002,0.013,0.048,0.07,0.002,0.809,0.057,0.146,0.348,0.05,NA,0.021,54.5,60.2,48.8,53.7,58.4,48.9,43.9,11.9,48.9,85.9,NA,92.8,84.7,91.9,NA,95.4,NA,48.9,60.1,53.6,66,66,86.2,NA,93.4,NA,52.5,0.928,0.932,Black,0.75,Black,0.75,0.251,0.249,0.25,0.25,0.492,0.407,0.369,0.388,0.395,0.387,0.254,0.331,0.349,0.362,0.296,0.339,NA,,,6-8,2,Suburb,Stoughton,Public school,No,NA,No,Public - All Students
2021-22,5621,100,Stoughton Area,Sandhill Elementary,74.9,Exceeds Expectations,KG,5,Elementary School,414,2773,0,0.01,0.036,0.06,0.002,0.804,0.087,0.145,0.355,0.034,NA,0.029,68.9,63.1,74.7,75.5,66,85,68.6,26.8,70.8,88.4,NA,90.5,86.7,92.4,NA,94.4,59.8,NA,59,66.1,66,66,88.7,NA,94.2,57,NA,0.995,1,White,0.994,NA,NA,0.247,0.253,0.25,0.25,0.502,0.404,0.547,0.468,0.356,0.371,0.418,0.424,0.402,0.386,0.552,0.451,NA,,,K-5,2,Suburb,Stoughton,Public school,No,NA,No,Public - All Students
2021-22,5621,140,Stoughton Area,Stoughton High,75.1,Exceeds Expectations,9,12,High School,909,2773,0.001,0.022,0.028,0.069,0,0.826,0.054,0.12,0.252,0.024,NA,0.026,64.3,67,61.5,80.3,75.5,85,70.8,18,78.4,76,97.4,NA,94.1,89.7,98.5,NA,NA,NA,59.8,53.6,66,66,81.1,91.2,NA,NA,NA,0.912,0.913,Black,0.64,Black,0.64,0.336,0.197,0.267,0.2,0.474,0.408,0.447,0.375,0.46,0.392,0.404,0.339,0.461,0.388,0.381,0.34,NA,,,9-12,2,Suburb,Stoughton,Public school,No,NA,No,Public - All Students
